StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,ExamScore,Result
2839,18,Female,Hispanic,Secondary,5.069142593460326,8,0,High,No,No,No,No,58.0,Pass
2840,15,Female,Black,Secondary,1.4849371866109151,18,1,High,Yes,Yes,No,No,44.0,Fail
2841,16,Male,Asian,Higher Education,2.075494172694814,17,0,High,No,No,No,No,40.0,Fail
2842,16,Male,White,Primary,16.25856810787874,24,1,Moderate,Yes,No,No,No,38.0,Fail
2843,18,Male,Asian,Higher Education,0.777473940333786,22,0,Moderate,No,No,Yes,No,14.0,Fail
2844,17,Male,Asian,Secondary,13.178855878694854,4,1,Moderate,No,No,No,No,78.0,Pass
2845,16,Male,Asian,Secondary,5.45115497630801,27,0,Moderate,No,No,No,No,8.0,Fail
2846,17,Female,Hispanic,Secondary,17.430913614162527,5,0,None,No,No,No,No,56.0,Pass
2847,18,Male,Hispanic,Secondary,9.69984569154999,11,0,High,Yes,No,No,Yes,63.0,Pass
2848,18,Female,Asian,Primary,6.111529186556515,10,0,Moderate,No,No,No,No,49.0,Fail
2849,15,Male,Black,Secondary,10.352778713788693,15,1,Low,Yes,No,No,No,59.0,Pass
2850,16,Female,Asian,Secondary,7.639160380905377,19,0,Low,No,No,No,Yes,32.0,Fail
2851,17,Male,Hispanic,Secondary,11.286021293396605,16,0,Low,Yes,No,Yes,No,45.0,Fail
2852,15,Female,Asian,Primary,2.2906573665269647,19,1,Very High,No,No,No,No,38.0,Fail
2853,16,Male,Asian,Higher Education,19.939810056251023,8,0,Low,No,Yes,No,Yes,56.0,Pass
2854,15,Female,White,Secondary,8.511117553934351,0,1,High,No,Yes,No,No,96.0,Pass
2855,18,Female,Asian,None,6.964612794147373,25,0,Moderate,Yes,Yes,No,Yes,22.0,Fail
2856,16,Female,Asian,Secondary,14.204196966325298,2,1,High,No,Yes,No,No,88.0,Pass
2857,15,Female,Black,Secondary,7.27798812990665,20,0,Moderate,No,No,No,No,26.0,Fail
2858,15,Female,White,Secondary,16.66548610057515,22,1,Very High,No,No,No,No,49.0,Fail
2859,17,Female,Asian,Secondary,9.085414487208505,8,0,Low,No,Yes,Yes,No,69.0,Pass
2860,15,Male,Asian,Higher Education,14.391168265308698,21,0,Moderate,No,No,Yes,Yes,39.0,Fail
2861,16,Female,Asian,Primary,2.149064328837731,18,0,Low,No,No,No,No,18.0,Fail
2862,16,Male,Black,Secondary,16.922383711102235,12,0,Moderate,Yes,Yes,No,No,71.0,Pass
2863,17,Male,Asian,Higher Education,14.714359735562198,22,0,Moderate,Yes,No,Yes,No,32.0,Fail
2864,16,Male,Black,Higher Education,4.234335569239313,13,0,High,Yes,No,No,No,53.0,Pass
2865,18,Male,White,Secondary,2.905720194915733,19,0,Moderate,No,No,No,No,28.0,Fail
2866,16,Male,Asian,Higher Education,6.325846974512488,18,1,None,No,No,Yes,No,32.0,Fail
2867,16,Female,Asian,None,19.521411720638085,29,0,High,Yes,Yes,No,No,27.0,Fail
2868,15,Female,Asian,Higher Education,5.136631491341173,22,1,Moderate,No,No,No,Yes,17.0,Fail
2869,15,Female,Asian,Primary,9.122544178932666,26,0,Low,No,Yes,Yes,No,17.0,Fail
2870,16,Male,Hispanic,Primary,0.6004045143467263,26,0,Very High,Yes,Yes,Yes,No,26.0,Fail
2871,17,Female,Asian,Primary,7.944550591324651,6,1,Very High,No,No,No,No,86.0,Pass
2872,15,Female,Asian,Secondary,11.426400308662055,3,1,High,No,No,No,No,81.0,Pass
2873,17,Female,Black,Primary,19.062492250159305,11,0,High,No,No,No,No,57.0,Pass
2874,16,Female,Asian,Primary,10.334720898801288,22,0,None,No,Yes,No,No,21.0,Fail
2875,16,Female,Black,Primary,16.382146523553757,26,0,Very High,No,No,No,No,21.0,Fail
2876,18,Male,Asian,Primary,10.94255285137801,13,0,Moderate,No,Yes,No,No,44.0,Fail
2877,15,Female,Hispanic,Secondary,0.815700268710362,1,0,Low,No,No,Yes,Yes,70.0,Pass
2878,16,Male,White,Secondary,6.300165503795481,0,0,High,Yes,No,Yes,No,87.0,Pass
2879,18,Male,Black,Primary,11.510990156622064,27,0,Low,No,Yes,No,No,17.0,Fail
2880,15,Male,White,Secondary,19.011879318622487,17,0,Moderate,Yes,No,No,No,54.0,Pass
2881,16,Male,Asian,Higher Education,17.182607195024666,19,1,Low,No,No,No,No,47.0,Fail
2882,16,Male,Asian,Secondary,4.567112283576953,7,1,Moderate,Yes,No,Yes,No,72.0,Pass
2883,15,Female,Black,Primary,4.40219660038327,2,0,Moderate,Yes,Yes,No,Yes,82.0,Pass
2884,15,Female,Black,Secondary,4.023459342278015,25,0,Moderate,Yes,Yes,Yes,No,26.0,Fail
2885,15,Female,Asian,Primary,18.449977926050064,5,0,None,Yes,Yes,No,Yes,62.0,Pass
2886,16,Male,Asian,Primary,17.053323062034412,21,1,Moderate,No,No,No,No,43.0,Fail
2887,16,Female,Asian,Primary,15.497668645058976,12,0,Moderate,No,No,Yes,No,58.0,Pass
2888,18,Female,Asian,Higher Education,7.854702284484551,8,0,Low,No,No,No,No,55.0,Pass
2889,17,Male,Asian,Primary,10.087614085975336,8,0,Very High,No,No,No,Yes,63.0,Pass
2890,15,Male,Hispanic,None,9.286634895903056,19,0,Moderate,No,No,No,No,26.0,Fail
2891,16,Male,Asian,Primary,5.067962151187453,8,0,High,No,No,Yes,Yes,61.0,Pass
2892,16,Male,Asian,Higher Education,10.10056092297534,14,1,Low,No,No,No,No,48.0,Fail
2893,15,Female,Black,Secondary,0.6099309570550893,12,0,Moderate,Yes,Yes,No,No,41.0,Fail
2894,17,Male,Black,Primary,2.6362074699491838,21,0,Low,Yes,Yes,No,No,27.0,Fail
2895,15,Male,Hispanic,Secondary,17.73179192337893,15,0,Moderate,No,Yes,No,No,59.0,Pass
2896,17,Female,Black,Secondary,15.033595340628466,1,0,Low,No,No,No,No,74.0,Pass
2897,16,Female,Asian,Secondary,8.457368181181742,25,0,Moderate,Yes,No,No,No,9.0,Fail
2898,17,Male,Hispanic,Primary,10.343007245677544,13,0,Moderate,No,No,Yes,Yes,48.0,Fail
2899,18,Female,Black,Higher Education,7.399977719199549,26,0,Low,No,No,No,No,8.0,Fail
2900,16,Male,Asian,Primary,14.81559734321345,5,1,High,No,No,No,Yes,80.0,Pass
2901,18,Male,Black,Secondary,15.683743584641592,1,1,Very High,No,Yes,No,No,99.0,Pass
2902,15,Female,White,None,15.265703804063184,7,0,Low,No,No,No,No,70.0,Pass
2903,15,Female,Asian,Primary,14.452234496688993,3,1,High,Yes,No,No,No,89.0,Pass
2904,15,Male,Asian,Primary,4.090086773855917,20,1,High,No,No,No,No,34.0,Fail
2905,17,Male,Asian,Secondary,6.759399584809575,23,0,Moderate,No,No,Yes,No,18.0,Fail
2906,16,Male,Asian,None,9.3969086996735,13,0,High,Yes,No,No,Yes,58.0,Pass
2907,15,Female,Asian,Secondary,6.615859828553113,10,0,Very High,Yes,No,No,No,71.0,Pass
2908,15,Male,Black,Primary,15.09880400316658,23,0,Moderate,No,No,No,Yes,21.0,Fail
2909,16,Male,Asian,Secondary,6.587070484999094,27,1,High,Yes,No,No,Yes,22.0,Fail
2910,15,Male,White,Higher Education,2.764641735706743,13,0,High,Yes,No,No,No,37.0,Fail
2911,18,Male,Hispanic,Secondary,7.980809040966081,11,0,Moderate,Yes,No,Yes,No,53.0,Pass
2912,16,Male,Black,Secondary,19.598288655647607,15,0,Moderate,Yes,No,No,No,62.0,Pass
2913,16,Female,Hispanic,Secondary,4.517628258671518,5,0,Very High,Yes,No,No,No,72.0,Pass
2914,16,Male,Asian,Primary,12.24317317886458,19,0,High,No,Yes,No,No,42.0,Fail
2915,18,Male,Asian,Higher Education,8.659460996794126,0,0,Low,Yes,No,No,No,74.0,Pass
2916,16,Male,Black,Primary,1.4204913529865326,11,0,Low,Yes,No,Yes,No,51.0,Pass
2917,18,Male,Hispanic,Secondary,9.75753211996119,6,1,Very High,No,Yes,No,No,80.0,Pass
2918,16,Female,Hispanic,Secondary,14.043286572966249,7,1,None,No,No,No,No,64.0,Pass
2919,17,Female,Asian,Primary,10.264399516556376,8,1,High,Yes,Yes,No,No,78.0,Pass
2920,15,Female,White,Primary,17.442121274931623,1,1,Low,Yes,Yes,No,No,100.0,Pass
2921,17,Male,Asian,Secondary,5.778740333151653,16,1,None,No,No,No,Yes,34.0,Fail
2922,15,Male,Hispanic,Higher Education,1.7249834260792984,19,0,None,No,Yes,No,No,17.0,Fail
2923,18,Female,White,Higher Education,18.73131223316012,12,0,Moderate,Yes,No,No,No,56.0,Pass
2924,17,Female,Asian,Secondary,7.56392699056438,4,0,None,No,No,No,Yes,49.0,Fail
2925,16,Female,Hispanic,Secondary,11.528111029072669,9,0,Moderate,No,Yes,No,No,62.0,Pass
2926,15,Male,Asian,Higher Education,15.84006252260392,11,0,High,No,Yes,No,No,63.0,Pass
2927,15,Male,Asian,None,6.486273277511612,16,1,Moderate,No,No,Yes,No,52.0,Pass
2928,17,Female,Black,Primary,14.323290763552222,20,0,High,Yes,No,No,Yes,34.0,Fail
2929,18,Female,Black,Secondary,2.7083769963565607,5,0,Moderate,No,No,No,Yes,56.0,Pass
2930,17,Female,White,Higher Education,5.825874944110105,2,0,Moderate,No,No,No,No,66.0,Pass
2931,18,Male,Black,Higher Education,2.894212722730398,27,0,Moderate,No,No,Yes,No,7.0,Fail
2932,18,Male,Asian,Secondary,16.224611168027156,14,1,Moderate,No,Yes,No,No,52.0,Pass
2933,15,Male,Hispanic,None,4.452984704535707,6,0,Very High,Yes,No,No,No,69.0,Pass
2934,17,Female,White,Secondary,14.348071108104206,29,0,High,No,No,No,No,12.0,Fail
2935,17,Female,Asian,Primary,18.86596794491305,5,0,Moderate,No,No,No,No,72.0,Pass
2936,18,Male,White,Primary,10.55544418137754,3,1,High,No,No,No,No,87.0,Pass
2937,17,Female,Asian,Secondary,10.800583845213756,18,0,Moderate,No,No,No,No,33.0,Fail
2938,16,Male,Hispanic,None,9.22067136195624,4,0,Low,Yes,No,No,No,68.0,Pass
2939,16,Female,Asian,Higher Education,6.517802867872855,2,1,Moderate,No,Yes,No,No,87.0,Pass
2940,17,Female,Asian,Secondary,9.513100618498342,25,0,High,Yes,No,No,No,23.0,Fail
2941,17,Female,Asian,Secondary,12.056150645335189,24,0,Moderate,No,No,No,Yes,13.0,Fail
2942,18,Female,Black,None,19.719831443413188,8,0,High,No,Yes,No,No,68.0,Pass
2943,16,Male,Asian,Primary,18.755291186364484,5,1,Moderate,Yes,No,No,No,77.0,Pass
2944,16,Female,Asian,None,17.243059165862434,12,0,Moderate,Yes,No,No,No,52.0,Pass
2945,15,Male,Black,University Education,17.782610714097167,26,0,Very High,Yes,Yes,Yes,No,50.0,Pass
2946,18,Male,White,Higher Education,9.35698366584086,21,0,Moderate,No,No,No,No,19.0,Fail
2947,15,Male,Asian,Secondary,13.148886543549295,27,0,High,No,No,No,No,16.0,Fail
2948,16,Female,Asian,Primary,17.901334458724282,29,0,High,Yes,Yes,Yes,No,29.0,Fail
2949,18,Male,Asian,Higher Education,7.859015299827061,19,0,Very High,No,Yes,Yes,No,44.0,Fail
2950,17,Male,Asian,Primary,19.23524956690937,3,0,None,Yes,No,No,No,71.0,Pass
2951,18,Male,Hispanic,Primary,8.31572124138366,1,0,Low,Yes,No,Yes,Yes,81.0,Pass
2952,17,Female,Hispanic,Secondary,12.021653307864312,25,0,High,Yes,No,No,No,18.0,Fail
2953,17,Female,Black,Higher Education,14.19609426544744,3,0,Moderate,Yes,No,No,No,73.0,Pass
2954,18,Male,Asian,None,19.011840261518767,7,0,Moderate,No,No,No,No,72.0,Pass
2955,17,Female,Hispanic,Primary,4.8923254810453205,12,0,Low,Yes,Yes,No,No,44.0,Fail
2956,15,Male,Black,Higher Education,14.922619564772845,9,0,Low,No,No,No,Yes,61.0,Pass
2957,16,Male,Hispanic,Primary,10.416311722881645,17,1,Moderate,No,No,No,No,48.0,Fail
2958,17,Female,Black,Primary,5.371142812412821,8,0,Low,No,No,No,No,57.0,Pass
2959,15,Male,Hispanic,Secondary,15.532136795927812,29,0,Low,No,Yes,No,No,15.0,Fail
2960,17,Female,Black,Higher Education,11.04444560347693,0,0,None,Yes,No,Yes,Yes,73.0,Pass
2961,16,Female,Asian,Secondary,13.219476412993515,12,0,Low,Yes,No,No,No,43.0,Fail
2962,15,Male,White,University Education,6.45802137155802,17,1,High,No,Yes,No,No,42.0,Fail
2963,16,Female,Black,Secondary,9.6254790365521,14,0,High,No,No,No,No,41.0,Fail
2964,16,Female,Black,None,12.34708501976134,1,0,None,Yes,No,No,Yes,68.0,Pass
2965,15,Male,Asian,University Education,8.09821628539688,10,0,Low,Yes,No,No,No,49.0,Fail
2966,15,Male,Black,Secondary,3.967450796954026,28,0,Moderate,Yes,Yes,No,No,17.0,Fail
2967,15,Female,Black,Primary,19.23280984630608,13,0,Moderate,Yes,Yes,No,No,65.0,Pass
2968,18,Female,Asian,Secondary,10.229350800852348,21,0,High,Yes,No,Yes,No,39.0,Fail
2969,15,Male,Asian,Primary,14.67840740575401,14,1,High,No,No,No,No,55.0,Pass
2970,15,Female,Black,None,8.220943871121163,13,1,High,Yes,No,No,No,58.0,Pass
2971,15,Female,Hispanic,None,7.102635280514327,15,0,Moderate,Yes,No,No,No,44.0,Fail
2972,15,Female,Black,Secondary,8.1432859693425,22,0,Moderate,Yes,Yes,No,Yes,29.0,Fail
2973,17,Female,Asian,Higher Education,8.183932875712996,28,1,High,No,No,No,No,21.0,Fail
2974,18,Female,Black,Secondary,10.883602318839072,14,0,None,Yes,Yes,No,No,39.0,Fail
2975,16,Female,Asian,University Education,10.869397399627264,18,0,None,No,No,No,No,22.0,Fail
2976,15,Female,Asian,Primary,9.943076317657432,26,1,None,No,Yes,Yes,No,15.0,Fail
2977,17,Male,Asian,Primary,2.695715698348762,8,0,Moderate,Yes,Yes,No,No,64.0,Pass
2978,17,Male,Asian,Primary,9.921509570010622,4,0,Low,No,No,No,No,58.0,Pass
2979,17,Male,Asian,Primary,3.3820780084130297,4,0,Low,No,No,Yes,No,58.0,Pass
2980,16,Male,Asian,Primary,2.5227157259153032,10,0,High,Yes,No,No,No,58.0,Pass
2981,15,Male,Asian,Secondary,18.652914346823355,27,1,Very High,Yes,Yes,Yes,Yes,40.0,Fail
2982,18,Female,Asian,Higher Education,12.099000262954084,19,0,Low,Yes,No,Yes,No,41.0,Fail
2983,18,Female,Black,University Education,13.189801162491683,24,1,Moderate,No,Yes,Yes,No,39.0,Fail
2984,17,Female,Asian,Primary,8.035873406667275,23,0,Low,Yes,No,No,No,17.0,Fail
2985,16,Female,Asian,Higher Education,18.179617838297283,27,0,Very High,No,No,No,No,24.0,Fail
2986,16,Male,Hispanic,Primary,12.75860979159331,3,0,Low,Yes,No,No,Yes,84.0,Pass
2987,16,Female,Asian,Primary,15.38339739047175,19,0,High,No,Yes,No,No,47.0,Fail
2988,18,Female,Black,Higher Education,7.371249380554277,17,0,Low,Yes,No,No,No,37.0,Fail
2989,17,Male,Asian,Secondary,19.20023761638251,24,0,High,No,No,No,No,36.0,Fail
2990,15,Female,Asian,Primary,16.4092258031663,2,1,Low,Yes,Yes,No,No,85.0,Pass
2991,18,Female,Black,Secondary,17.078969260290872,3,1,Low,No,Yes,No,No,89.0,Pass
2992,17,Male,Black,Primary,3.443885348515085,13,0,Low,Yes,Yes,Yes,No,52.0,Pass
2993,17,Female,Hispanic,Secondary,5.41926415742439,6,0,Low,No,No,No,No,63.0,Pass
2994,15,Female,Black,Secondary,5.712531993671542,25,1,High,Yes,No,No,No,24.0,Fail
2995,15,Female,White,University Education,5.418184464937424,7,0,High,No,No,No,No,67.0,Pass
2996,15,Female,Asian,None,17.10816324208576,23,0,Moderate,No,Yes,No,No,22.0,Fail
2997,16,Female,Asian,Primary,0.6376959041718422,15,1,Very High,Yes,No,No,No,50.0,Pass
2998,15,Male,Asian,Secondary,1.521999779615486,19,0,Moderate,Yes,No,No,No,30.0,Fail
2999,17,Male,Asian,Secondary,5.478297412598074,14,0,Very High,No,Yes,No,No,55.0,Pass
3000,15,Male,Black,Primary,3.997459492988873,6,0,Low,No,No,Yes,No,48.0,Fail
3001,17,Male,Black,Secondary,4.637192277656967,25,0,Very High,Yes,No,Yes,No,21.0,Fail
3002,18,Male,Asian,Higher Education,15.958863785066,16,0,None,Yes,No,No,Yes,34.0,Fail
3003,16,Male,White,Higher Education,11.26253187784094,21,0,Moderate,No,No,No,No,21.0,Fail
3004,18,Female,Hispanic,Higher Education,0.1154132258593598,21,1,Moderate,Yes,No,No,No,25.0,Fail
3005,18,Male,Asian,Higher Education,8.586455314083905,21,0,Moderate,Yes,Yes,No,No,35.0,Fail
3006,17,Male,Asian,Secondary,8.157698537007178,11,0,Moderate,No,Yes,No,Yes,61.0,Pass
3007,18,Female,Asian,Higher Education,2.2789053888908706,17,0,Moderate,No,No,Yes,No,31.0,Fail
3008,17,Female,Asian,Primary,13.522835772029143,23,1,Very High,Yes,No,No,No,49.0,Fail
3009,15,Male,Asian,Primary,14.04194376758982,13,1,Very High,Yes,No,No,No,67.0,Pass
3010,15,Female,Black,Primary,14.417864381041952,14,1,Very High,Yes,Yes,No,No,68.0,Pass
3011,17,Male,Asian,Secondary,14.56941891117184,14,0,Very High,No,No,Yes,No,62.0,Pass
3012,15,Female,Asian,Primary,0.001056538645936,4,1,High,No,Yes,No,No,74.0,Pass
3013,16,Male,White,University Education,19.078416076934445,15,0,Very High,No,Yes,No,No,55.0,Pass
3014,18,Female,Black,Primary,16.28417534109326,4,0,High,Yes,No,No,No,88.0,Pass
3015,16,Female,White,None,18.079633931785708,1,0,Moderate,No,No,Yes,No,85.0,Pass
3016,18,Male,Asian,Secondary,0.3128659061486827,19,0,High,No,No,No,No,35.0,Fail
3017,15,Male,Asian,None,18.677175915714788,27,1,Very High,No,No,No,No,28.0,Fail
3018,16,Male,Black,Primary,16.195770573762093,24,0,High,No,No,No,No,19.0,Fail
3019,15,Male,Asian,Primary,16.74438285917397,8,0,Moderate,No,No,No,No,59.0,Pass
3020,18,Male,Asian,Secondary,1.8657476944393705,21,0,None,No,No,No,Yes,8.0,Fail
3021,17,Female,Black,Secondary,14.775560578371952,26,0,High,Yes,No,Yes,No,28.0,Fail
3022,17,Male,Black,Secondary,19.19833379284182,8,0,Very High,No,No,No,No,68.0,Pass
3023,16,Male,Asian,Secondary,13.570946828363212,3,0,Moderate,No,No,No,No,66.0,Pass
3024,15,Female,Asian,Secondary,11.411228092492127,14,0,Low,No,No,No,No,38.0,Fail
3025,15,Female,Asian,Primary,18.91259355497994,10,0,Moderate,No,Yes,Yes,No,68.0,Pass
3026,16,Male,Asian,Primary,8.85874243468872,0,1,Moderate,No,Yes,Yes,No,94.0,Pass
3027,17,Female,Asian,Secondary,11.985871326209574,17,1,Moderate,No,No,No,No,43.0,Fail
3028,18,Female,Asian,None,9.526765869887324,28,1,High,No,No,No,No,24.0,Fail
3029,16,Male,Asian,None,18.656924427205983,0,1,Very High,Yes,No,No,Yes,100.0,Pass
3030,18,Female,White,Secondary,1.5216945353101452,7,0,High,No,No,No,No,46.0,Fail
3031,17,Female,Black,Secondary,10.022394016506963,24,1,Moderate,No,No,No,No,25.0,Fail
3032,15,Male,Hispanic,Primary,13.739048827708766,15,0,Very High,Yes,Yes,No,No,60.0,Pass
3033,17,Male,Asian,Primary,15.83813076844474,25,1,Moderate,No,No,No,No,29.0,Fail
3034,16,Female,Asian,Higher Education,11.660372948882728,27,0,Low,Yes,No,No,No,7.0,Fail
3035,15,Female,Asian,Higher Education,18.17835488242908,21,1,Moderate,No,Yes,No,No,48.0,Fail
3036,16,Male,Asian,Secondary,18.839828937677435,17,0,High,No,No,Yes,No,50.0,Pass
3037,16,Female,Asian,Secondary,1.2863844638716704,21,0,High,No,No,No,No,23.0,Fail
3038,17,Female,Hispanic,Secondary,8.047410790827488,8,0,Very High,Yes,Yes,No,No,78.0,Pass
3039,16,Female,Black,University Education,0.4691804344230887,11,0,Moderate,No,No,No,No,49.0,Fail
3040,17,Male,Black,University Education,6.588333147488859,18,1,Low,No,No,No,No,38.0,Fail
3041,15,Female,Asian,Primary,10.737364359412044,24,0,None,No,Yes,No,No,4.0,Fail
3042,17,Female,White,Higher Education,18.215898610198977,17,0,High,No,Yes,No,No,43.0,Fail
3043,15,Male,Asian,Primary,16.931086449308058,26,1,High,Yes,Yes,No,No,35.0,Fail
3044,17,Female,Asian,Primary,2.5499945334397145,4,0,Moderate,No,Yes,No,No,61.0,Pass
3045,18,Female,Asian,Secondary,1.860607494817914,26,0,Moderate,Yes,No,No,No,8.0,Fail
3046,18,Male,Hispanic,Secondary,11.78534677513334,1,0,Very High,No,Yes,No,No,89.0,Pass
3047,16,Male,White,Higher Education,10.642359449175654,6,0,Very High,Yes,Yes,No,No,78.0,Pass
3048,17,Male,Asian,None,5.327552828600477,26,1,Low,No,Yes,No,No,16.0,Fail
3049,17,Male,Hispanic,Secondary,17.989061691076703,9,1,High,Yes,Yes,No,No,88.0,Pass
3050,15,Female,Hispanic,Higher Education,18.54732818923107,14,1,High,No,No,Yes,No,72.0,Pass
3051,16,Female,Asian,Higher Education,8.052228766803253,24,0,Low,Yes,Yes,Yes,No,28.0,Fail
3052,17,Male,Asian,Primary,17.806051142270405,6,0,Moderate,Yes,No,No,No,80.0,Pass
3053,16,Male,Asian,Primary,7.678977885259453,27,0,Low,No,No,No,No,3.0,Fail
3054,18,Female,White,Secondary,14.736336636594004,4,1,Low,Yes,No,No,No,75.0,Pass
3055,17,Male,Asian,Primary,9.518844350954485,14,0,High,Yes,Yes,No,No,56.0,Pass
3056,17,Female,Hispanic,University Education,2.45166313014366,19,0,Moderate,Yes,No,No,Yes,28.0,Fail
3057,16,Male,Asian,Higher Education,18.55868402474043,27,0,Moderate,No,Yes,No,No,25.0,Fail
3058,17,Female,Hispanic,Primary,9.081931867550733,19,0,Moderate,No,No,No,No,29.0,Fail
3059,16,Male,Asian,Primary,14.689740806448071,14,1,None,Yes,No,No,No,57.0,Pass
3060,17,Male,Black,None,7.343476288625843,9,0,High,No,No,No,Yes,57.0,Pass
3061,15,Female,Hispanic,Higher Education,0.3776175715246932,23,0,Moderate,No,No,No,Yes,9.0,Fail
3062,16,Male,Hispanic,Primary,2.010607173836718,25,0,Moderate,Yes,Yes,No,No,17.0,Fail
3063,17,Female,Hispanic,Secondary,9.924389589798489,28,1,Very High,No,No,No,No,18.0,Fail
3064,18,Female,Asian,Secondary,13.799287142527248,25,0,Moderate,No,No,Yes,No,25.0,Fail
3065,17,Female,Black,Secondary,6.694706531585581,13,0,High,No,No,No,No,46.0,Fail
3066,18,Female,Asian,None,13.909769183553006,25,0,Moderate,Yes,No,No,No,24.0,Fail
3067,18,Female,Asian,Primary,13.97271178863912,25,0,High,Yes,No,No,No,29.0,Fail
3068,15,Male,Black,Higher Education,14.078718146556618,9,1,High,Yes,No,No,No,76.0,Pass
3069,16,Male,Asian,Higher Education,9.850437080410169,16,0,Low,Yes,No,No,No,44.0,Fail
3070,17,Female,Black,Secondary,18.29772300243008,20,1,High,No,No,Yes,No,49.0,Fail
3071,15,Male,White,None,9.783930359612311,13,0,None,No,No,No,Yes,33.0,Fail
3072,17,Female,Asian,Primary,9.005303869932764,1,1,Very High,No,Yes,Yes,No,94.0,Pass
3073,18,Male,Black,Secondary,3.98761638021254,15,1,Moderate,No,Yes,Yes,No,48.0,Fail
3074,16,Male,Asian,Primary,6.15310174712673,12,0,High,No,No,No,No,45.0,Fail
3075,17,Male,Asian,Higher Education,0.8466898503660669,26,0,Moderate,Yes,No,No,Yes,16.0,Fail
3076,17,Male,Asian,Secondary,12.670705872323405,8,0,High,Yes,No,Yes,No,71.0,Pass
3077,18,Female,White,None,4.970714878541857,6,0,Very High,No,No,No,No,67.0,Pass
3078,17,Female,Hispanic,Higher Education,6.083105089709302,15,0,High,Yes,No,No,No,47.0,Fail
3079,17,Male,White,University Education,15.416290433286424,9,0,Low,Yes,No,No,No,61.0,Pass
3080,18,Male,White,None,6.544423663229077,23,1,Moderate,Yes,No,No,No,30.0,Fail
3081,15,Female,Asian,Secondary,4.843917840262844,21,0,Moderate,No,Yes,No,No,38.0,Fail
3082,18,Male,Asian,Primary,3.381154982674115,8,1,Moderate,No,Yes,No,No,67.0,Pass
3083,15,Female,Black,Primary,15.497168043639116,21,0,Moderate,No,No,Yes,No,28.0,Fail
3084,16,Female,Asian,Primary,2.5941251598005377,22,0,Moderate,No,No,No,No,19.0,Fail
3085,15,Female,Asian,Secondary,9.07507520500707,6,1,Moderate,No,No,Yes,No,72.0,Pass
3086,15,Male,Asian,University Education,10.138602321543887,15,0,Low,Yes,No,No,No,34.0,Fail
3087,16,Female,Black,Secondary,13.747798253714292,8,0,Moderate,No,No,No,No,48.0,Fail
3088,15,Male,Black,None,12.665669646659907,26,1,Low,No,Yes,Yes,No,26.0,Fail
3089,18,Female,Asian,Secondary,16.214413458903497,23,1,Low,No,Yes,No,No,31.0,Fail
3090,15,Male,Asian,Primary,0.895028678524763,28,0,High,Yes,No,No,No,4.0,Fail
3091,16,Male,Black,Higher Education,5.928814495587944,16,0,None,No,Yes,No,Yes,29.0,Fail
3092,18,Male,Black,Secondary,5.6026823755075945,19,0,Moderate,No,No,No,No,25.0,Fail
3093,16,Female,Asian,Primary,2.9203381118421645,6,0,Moderate,Yes,No,Yes,No,63.0,Pass
3094,16,Female,Hispanic,Primary,5.783565077128863,10,0,Moderate,No,No,No,No,51.0,Pass
3095,17,Male,Asian,Secondary,6.195306282858068,7,0,High,Yes,No,No,No,67.0,Pass
3096,17,Male,Asian,Primary,10.437689238549568,6,0,Moderate,No,Yes,No,No,72.0,Pass
3097,16,Male,Hispanic,Secondary,13.27408957852512,27,1,Low,No,Yes,No,No,26.0,Fail
3098,16,Female,Black,Primary,7.622010272236281,18,1,High,No,No,No,No,44.0,Fail
3099,16,Female,Asian,Primary,14.389404626267623,19,0,Very High,Yes,Yes,No,No,47.0,Fail
3100,17,Female,Black,Secondary,6.7233067715916,11,0,None,Yes,Yes,No,Yes,51.0,Pass
3101,17,Female,Black,Higher Education,5.805673546295207,6,0,Moderate,No,No,No,No,51.0,Pass
3102,15,Male,Hispanic,Higher Education,10.823761117140489,7,0,Moderate,No,No,No,No,58.0,Pass
3103,15,Male,Hispanic,Primary,0.4743272061158121,6,0,Low,No,Yes,No,No,44.0,Fail
3104,16,Female,Black,Primary,1.5957824726800074,5,0,Moderate,Yes,Yes,Yes,No,71.0,Pass
3105,18,Female,Asian,Primary,8.359390871730541,24,0,High,No,No,No,No,17.0,Fail
3106,18,Male,Asian,Secondary,18.85825422783513,8,1,Low,No,No,Yes,No,74.0,Pass
3107,17,Female,Asian,Secondary,14.430235596868473,26,1,Very High,No,No,No,No,25.0,Fail
3108,17,Female,Asian,Higher Education,1.762531390011155,12,1,Moderate,No,Yes,No,No,53.0,Pass
3109,17,Female,Black,Higher Education,16.926360255617475,6,0,Moderate,Yes,Yes,No,No,76.0,Pass
3110,16,Female,Black,Primary,14.64601541216362,7,0,High,Yes,No,No,No,70.0,Pass
3111,18,Female,Asian,Secondary,12.218930514053064,21,0,None,No,No,No,No,15.0,Fail
3112,15,Female,Asian,Higher Education,16.405859212183547,16,1,Moderate,No,Yes,No,No,55.0,Pass
3113,16,Male,Asian,Higher Education,8.082196954859143,16,0,Moderate,No,No,No,No,35.0,Fail
3114,15,Female,Asian,None,4.430021017077054,15,0,Moderate,No,Yes,No,No,36.0,Fail
3115,15,Female,Hispanic,Primary,10.240467782175187,21,0,Moderate,Yes,No,No,Yes,31.0,Fail
